price,address,beds,baths,sq_feet,type,urls,lat,lon,description
355000,"2904 Springhill Ln, Champaign, IL 61822",4.0,4.0,2547.0, Under Contract,https://www.zillow.com/homedetails/2904-Springhill-Ln-Champaign-IL-61822/65278503_zpid/,40.07749938964844,-88.29563903808594,"""A great home in Robeson Meadows West! The large entry with tile floors will welcome your guests. On the first floor, you will find a formal dining room and an office. There is an open kitchen with stainless steel appliances and a waterfall quartz island. The family room is open and has a gas fireplace. On the second floor, you will find a private en-suite master bedroom with plenty of closet space. You'll also find three additional bedrooms and a bathroom. If a break is needed from being indoors you'll enjoy relaxing in the large, private fenced backyard. The large patio has plenty of room for you and your guests. Enjoy your evening sitting by the fire pit and talking with friends. This home offers the space needed for anyone having to work from home and/or remote learning. The basement can serve as a great place to hang out or conduct work/distance learning with a family room, bedroom or another office, bathroom, and a flex room. Convenient location near restaurants, shopping, and parks. New roof and new front door in 2019."""
114900,"617 Castleton Dr, Champaign, IL 61821",3.0,1.0,936.0, Under Contract,https://www.zillow.com/homedetails/617-Castleton-Dr-Champaign-IL-61821/3229618_zpid/,40.109474182128906,-88.30137634277344,"""This adorable west-Champaign home is ready for you to move right in! Enjoy the private, fenced backyard from your covered patio off the over-sized garage. The garage offers room for your vehicle plus loads of storage. Inside, you'll find a nicely updated eat-in kitchen with plenty of space for all of your kitchen supplies - and then some! The bright and spacious living room can accommodate a sectional couch. An updated bathroom and well-appointed laundry area round out this cozy home! Located just around the corner from beautiful Johnston Park, and just a few minutes from nearby shopping and dining. Don't miss the 3-D Matterport tour!"""
325000,"2913 Greystone Pl, Champaign, IL 61822",3.0,2.0,1630.0, Under Contract,https://www.zillow.com/homedetails/2913-Greystone-Pl-Champaign-IL-61822/51314741_zpid/,40.072818756103516,-88.29437255859375,"'Just Finished, come take a look! The Villas at Greystone Condominiums - A New Development located in South/West Champaign with Wonderful Sunset Views. Unique (Single/Detached) Luxury One Story Condo with an Encapsulated Crawlspace. Open Concept floor plan with Great Room, Kitchen & Dining area and Front & Rear Covered Porches. Master Suite with Walk-in closet, Double Vanities and Custom Ceramic Tile Shower. Custom Features include: Stone and Wood Shake Exterior, Professional Landscaping & Retaining Wall structures, Pella Windows, GE Stainless Steel Appliance Package & Range Hood, Pantry, Quartz Kitchen & Bath Tops, High Tray Ceiling in Great Room & 9 ft. tall Walls, Hardwood Flooring Throughout & Luxury Vinyl tile flooring in Baths, CI Tub & Ceramic surround, High Efficiency HVAC, Corner Fireplace and more ... Excellent Location, within walking distance to Parks, Shopping, Village at the Crossing and the New Carle at the Fields Development. Hurry, Buy Now! This is the Last New Condo left in this Development.'"
74500,"410 N Prairie St APT 4, Champaign, IL 61820",1.0,1.0,700.0, Under Contract,https://www.zillow.com/homedetails/410-N-Prairie-St-APT-4-Champaign-IL-61820/2125743519_zpid/,40.11989212036133,-88.24826049804688,"'Enjoy a charming 1 bedroom CO-OP in Historic Champaign neighborhood. Very close to downtown, Westside Park, and University of Illinois Campus. This home has so much character including a private balcony overlooking Prairie Street, a vintage kitchen sink, and many other original details. Storage space & laundry is included as well.'"
224900,"604 Sedgegrass Dr, Champaign, IL 61822",3.0,3.0,1688.0, Under Contract,https://www.zillow.com/homedetails/604-Sedgegrass-Dr-Champaign-IL-61822/65291252_zpid/,40.12103271484375,-88.31363677978516,"""Beautiful new construction zero lot property with lots of amenities included.   Large backyard and patio that backs up to huge commons area.  A covered front porch leads directly into the large entry area with views of the great room and it's vaulted ceiling.  Kitchen features and eat-in area with optional built-in desk.  Granite countertops and separate large island and walk-in pantry right off the kitchen for easy access.  The 2 car insulated garage has a zero level entry into the mudroom with built-in bench and drop-off area.  A convenient half bath is right off the mudroom.  Second floor features all the bedrooms plus the convenient laundry room so no more lugging your laundry down the steps.  Master bathroom has dual vanities and walk-in shower.  Large walk-in closet directly off master bedroom.  The construction includes high efficient Trane HVAC along with high efficient windows."""
125000,"710 Dogwood Dr, Champaign, IL 61821",3.0,1.0,1066.0, Under Contract,https://www.zillow.com/homedetails/710-Dogwood-Dr-Champaign-IL-61821/3229956_zpid/,40.10824966430664,-88.29717254638672,"'This home sits on a quiet tree-lined street and features a huge fenced backyard with a creek providing a backdrop of open green space. The house is move-in ready, featuring new vinyl plank flooring throughout the house, fresh interior paint, vinyl replacement windows, and replaced interior doors. Kitchen cabinets were recently repainted, and all kitchen appliances are new in the last year. A newly reconfigured walk-in pantry offers tons of extra storage. The bathroom features a low-maintenance fiberglass tub and surround with integrated storage shelves. The vanity and floors are new in the last year. The one-car attached garage is as deep as the house, offering considerable storage space, even with a vehicle parked inside. Washer & dryer are 3 years old and can stay with teh house. See 3D tour and HD photo gallery.'"
129900,"1501 Cambridge Dr, Champaign, IL 61821",3.0,1.0,1472.0, Under Contract,https://www.zillow.com/homedetails/1501-Cambridge-Dr-Champaign-IL-61821/3227831_zpid/,40.09904479980469,-88.27268981933594,"'This cute 3BR/1BA ranch style home in Westview Subdivision is the perfect space for investors or first time homebuyers! So much potential, just move in and make it your own! In addition to its three bedrooms and full bath w/ large linen closet, this home offers 2 living spaces,  a cozy wood burning fireplace, the sweetest little kitchen w/ an abundance of cabinet space and a separate dining area. Enjoy a three seasons room full of bright sunshine,  a large fenced backyard with a deck that is perfect for relaxing or entertaining, plus a storage shed. Conveniently located near IPA Elementary school, Hessel Park, shopping and restaurants! Stop by and see all that this lovely property has to offer! Home has been pre-inspected, New roof 2015, new HVAC 2009, replacement windows throughout.'"
394900,"2007 Max Run Dr, Champaign, IL 61822",4.0,4.0,2340.0, New construction,https://www.zillow.com/homedetails/2007-Max-Run-Dr-Champaign-IL-61822/125271581_zpid/,40.09030532836914,-88.32918548583984,"""YOU ASKED AND YOU SHALL RECEIVE! New construction with everything a buyer is looking for. 5 bedrooms, 3.5 baths with a finished basement. Over 3000 finished square feet of living space. From a functional standpoint this plan has it all. Open great room concept with a walk in pantry. Also has a first floor flex room that could be used for home schooling, office space, music room or another lounge space in addition to the great room and finished family room in the basement. Upstairs you will enjoy a second floor laundry and 4 bedrooms. 5th bedroom, full bath, family room and storage is in the basement. 3 car garage as well for the extra cars, bikes, exercise area, whatever you desire! Exceptional quality throughout. This builder is an industry leader in quality and design combined with function. You shouldn't have to sacrifice either and you won't have to in this home!"""
239500,"2017 S Duncan Rd #0, Champaign, IL 61822",3.0,3.0,2094.0, Condo for sale,https://www.zillow.com/homedetails/2017-S-Duncan-Rd-0-Champaign-IL-61822/2079249980_zpid/,40.09096145629883,-88.29537963867188,"'Start 2021 with the joys of condo living in this sprawling three-bedroom condo situated on the golf course!  Natural light floods the spacious living areas, enjoy endless views from the sunroom, cozy up to either fireplace in the living room or family room, spacious laundry room and closets galore throughout.  The master suite has multiple closets and a full private bath.  Heated oversized 2-car garage.  Call today to schedule your private showing.'"
397000,"1628 Cobblefield Rd UNIT 0, Champaign, IL 61822",3.0,3.0,2088.0, Condo for sale,https://www.zillow.com/homedetails/1628-Cobblefield-Rd-UNIT-0-Champaign-IL-61822/2075432884_zpid/,40.09824752807617,-88.30762481689453,"'Step into this beautifully spacious condo with cathedral ceilings that tower over the completely updated beautiful maple floors, white cabinets, new granite tops, and updated lighting is the perfect complement to all stainless-steel kitchen appliances. Great room, gas fireplace, and carpeted dining room provide endless opportunities for any celebration or family gathering. Remodeled guest bathroom on the main floor with new tile, vanity, and faucets. The master bath has a beautiful double sink with upgraded faucets that complement the Whirlpool tub and separate shower with heated tile floor.  This 3 BD/3BA also comes with an additional office space that can easily be converted into a 4th bedroom! The spacious, partially finished, basement has beautiful new carpet and granite side bar. Newly replaced heating and air conditioning units with washer and dryer included! Outside covered porch with spacious patio, beautiful landscape with sprinkler system, outside lighting, and an attached storage shed. Oversized 2 car garage with separate garage door for golf cart. Amenities and furniture can be negotiated if desired. Outside maintenance to include landscaping, snow removal, included in HOA.'"
114900,"3216 W John St, Champaign, IL 61821",3.0,1.0,898.0, Under Contract,https://www.zillow.com/homedetails/3216-W-John-St-Champaign-IL-61821/3229847_zpid/,40.10922622680664,-88.30062103271484,"""Move right into this great home centrally located near shops, restaurants, and schools! An inviting exterior greets you and leads you to a bright and spacious living room with plush carpet that flows through most of the house. You'll enjoy the updated eat-in kitchen with warm wood cabinets, dazzling granite counters, stone backsplash, and modern vinyl plank floors. The back of the house features three roomy bedrooms, offering tons of natural light and spacious closet space. The updated full bath is impressive thanks to a modern vanity sink with granite counter. Expand your living space outdoors in the large fenced-in backyard. Take a look today and make it yours!"""
210000,"4614 Copper Ridge Rd, Champaign, IL 61822",3.0,3.0,1524.0, Under Contract,https://www.zillow.com/homedetails/4614-Copper-Ridge-Rd-Champaign-IL-61822/65293898_zpid/,40.08498764038086,-88.32222747802734,"""Move in ready house with multiple custom upgrades, enjoy the open floor plan, beautiful hardwood floors, vaulted ceilings, and a fully finished basement with home theater projector, screen and built in surround sound. Spacious master suite with private bath and double closets. 2 additional bedrooms and a full bath plus computer nook/loft area round out the 2nd floor. Brand new roof Nov 2020, newer AC, Freshly painted,  new Carpet.  This property sits on an extra large corner lot that is fully iron fenced with extensive landscaping and wide open view of commons. Convenient SW Champaign location, extremely sort after sub division of ironwood. Don't miss this exceptional home!"""
379000,"811 N Prospect Ave, Champaign, IL 61820",4.0,2.0,1395.0, House for sale,https://www.zillow.com/homedetails/811-N-Prospect-Ave-Champaign-IL-61820/3222651_zpid/,40.1240348815918,-88.25828552246094,"'Investment opportunity!  Price reflects the sale of 3 property combo. 904 Harvard St, 809 N Prospect and 811 N Prospect.  See attached plat map.   1/2 acre prime location on the corner of N Prospect and Harvard St.'"
499000,"2921 Greystone Pl, Champaign, IL 61822",2.0,3.0,3102.0, Condo for sale,https://www.zillow.com/homedetails/2921-Greystone-Pl-Champaign-IL-61822/249417979_zpid/,40.0733757019043,-88.29438018798828,"""Striking condo with sweeping south facing lake view and amazing amenities.  Custom built for current owner this unit boasts custom Helmuth cabinets with pull out shelves and soft close drawers/doors, granite countertops and a Kitchen Aid stainless appliance package including gas cooktop, wall ovens and a warming drawer. The walk in pantry satisfies all of your storage needs and the farmhouse sink adds a touch of character to this chef's kitchen.  The dining area is adjacent to kitchen and shares the 3 way gas fireplace with living room.  Treat yourself to luxury in the fully appointed master suite featuring a spacious bedroom,  master bath with heated floor, walk in shower, soaking tub, dual vanities, a custom designed closet and handy laundry area.  There's an additional bedroom and full bath on the main level.  The garage is clean as a whistle and includes an epoxy floor and gas, thermostat controlled heater.  The walk out lower level is ready to handle all of your entertaining needs with a wet bar/kitchenette area , large rec space, 3rd full bath, private office and  amazing storage spaces.  So many upgrades including hardwood floors, tankless water heater, central vacuum on both levels, home security system, plantation shutters, Pella windows.  This condo has it all for the discerning home buyer.  Come check it out today!"""
79000,"2123 Melrose Dr APT B, Champaign, IL 61820",2.0,1.0,850.0, Under Contract,https://www.zillow.com/homedetails/2123-Melrose-Dr-APT-B-Champaign-IL-61820/2078691095_zpid/,40.08491134643555,-88.25482940673828,"'Like Brand New, Entire unit has just been painted in a nice neutral gray, band new carpet throughout, Features Granite Counters, Dishwasher, Ceramic Floors in kitchen and baths. This is located across from the pool and clubhouse. Condo fee includes exterior maintenance,insurance for building, snow and yard maintenance, Pool and club house.This is the popular 2nd floor unit!'"
70000,"1311 Garden Ln, Champaign, IL 61820",3.0,2.0,1224.0, Under Contract,https://www.zillow.com/homedetails/1311-Garden-Ln-Champaign-IL-61820/3219794_zpid/,40.12921905517578,-88.24546813964844,"'Great home in a established neighborhood, 3 bedrooms with 1 1/2 back, super big back yard, roof was replaced in 2020, basement is unfinished but has loads of potential! water heater new in 2019, stove new 2019, refrigerator new 2019.  Convenient to shopping, dining, bus line and the U of I.'"
179900,"822 Sedgegrass Dr, Champaign, IL 61822",3.0,4.0,1415.0, Townhouse for sale,https://www.zillow.com/homedetails/822-Sedgegrass-Dr-Champaign-IL-61822/65293629_zpid/,40.12565612792969,-88.3065185546875,"""Fabulous zerolot on the water in Sawgrass with a first-floor master! This 4 bedroom, 3.5 bathroom home has it all! Living room with vaulted ceiling and gas fireplace flows into the dining room with sliding door to your patio overlooking the lake. Kitchen offers crisp white cabinets and appliances. Convenient half bathroom for guests, laundry room with washer/dryer, and attached 2-car garage. First floor master bedroom with attached bathroom and large walk-in closet. Upstairs you'll find two bedrooms sharing a hall bathroom. Step into the basement and you'll find a bedroom suite with sitting area, closet with barn door, and a large full bathroom. Additional storage in the remainder of the unfinished basement. Convenient to shopping, dining, parks, and more! Pre-inspection on file."""
499000,"2917 Greystone Pl #6, Champaign, IL 61822",4.0,3.0,3185.0, Under Contract,https://www.zillow.com/homedetails/2917-Greystone-Pl-6-Champaign-IL-61822/2076904021_zpid/,40.07341003417969,-88.29437255859375,"'Classic in design this Hallbeck built condo with over 3000 square feet will fascinate and surprise at every opportunity. The restaurant quality kitchen featuring the top of the line 36"" Viking gas range and Viking chimney wall hood, granite counters with grand prep space is every chef\'s dream. Beautiful engineered hardwood floors on the first level & the custom plantation shutters are stunning.The three sided stone fireplace is a real focal point and adds to the comfort of these colder days. The master suite is complemented by a sumptuous master shower, and a custom walk in closet. One more bedroom on the main level. In addition there is a large family room in the walk out basement. Two more bedrooms, 3rd bath with a fully tiled shower and another soothing rain shower head. The office is being used for storage as there is an abundance of room throughout the home. Enjoy the south facing views overlooking the pond from the covered deck or the lower level patio. Professional Landscaping & retaining wall structures. The Villas at Greystone Lakeside Condos are ideally suited for a comfortable way of life! Guiding You Home.'"
227500,"4809 Allison Dr, Champaign, IL 61822",3.0,3.0,1845.0, Under Contract,https://www.zillow.com/homedetails/4809-Allison-Dr-Champaign-IL-61822/70052474_zpid/,40.085758209228516,-88.32605743408203,"""Do not miss your chance to fall in love with this 3 bed, 2.5 bath, 2-story condo with beautiful details throughout and a stunning backyard! This home truly is a treasure with its' gorgeous dark wood floors, updated kitchen, and functional open concept floor plan. Inside the front door is a 2-story foyer that is open to the staircase above with several windows, allowing lots of natural light to stream in. As you enter you are greeted with a comfortable living room that features a gas fireplace and views of the private south facing backyard. The kitchen provides stainless steel appliances, gorgeous granite countertops, timeless backsplash, tall cabinets, and a large island that offers breakfast bar seating. Adjacent is the separate dining area that is surrounded in natural light and offers exterior access to the tranquil backyard that features a patio for entertaining, well-maintained landscape, no backyard neighbors, and views of a peaceful creek that runs behind the property. The placement of the staircase is simply wonderful with a break in the traditional layout leading to the 2nd story where you will find the luxurious master suite with a lighted tray ceiling detail with dimmer option, a full bath with double sinks, jetted tub, step-in shower, and very spacious walk-in closet. This home offers a 2-car garage and a 2nd story laundry room adding to the overall functionality of this home. Additionally, there is a finished basement complete with a storage room, rough-in plumbing for the option to add a bathroom, and an egress window to add another bedroom. This condo is move-in-ready and will not last long, view it today!"""
107500,"2412 Arden Dr, Champaign, IL 61821",3.0,1.0,1248.0, Under Contract,https://www.zillow.com/homedetails/2412-Arden-Dr-Champaign-IL-61821/3230321_zpid/,40.09716033935547,-88.28746032714844,"'Great starter home, move in ready!   Features a living room, eat-in-kitchen, laundry room, 3 bedrooms and 1 bath.   Garaged was converted to a family room with wood burning fireplace (could convert back).  No rear residential neighbors as backs up to a church.  Convenient to restaurants, shopping, a park and more.   New roof Dec 2020'"
127500,"1706 Crescent Dr, Champaign, IL 61821",3.0,1.0,1073.0, Under Contract,https://www.zillow.com/homedetails/1706-Crescent-Dr-Champaign-IL-61821/3230694_zpid/,40.09668731689453,-88.2826156616211,"'Remodeled Ranch Home, move in condition!  The eat-in-kitchen which includes all appliances, and living room have tile flooring for ease of maintenance.  Add your flare with an area rug!  There are 3 bedrooms with carpeting and a full bath.  Laundry is in hall.  Fenced back yard.  2 car dettached garage.  Roof approx 5-6 years.  A/C 2018.'"
379000,"904 W Harvard St, Champaign, IL 61821",1.0,1.0,400.0, House for sale,https://www.zillow.com/homedetails/904-W-Harvard-St-Champaign-IL-61821/3222648_zpid/,40.12395095825195,-88.25860595703125,"'Investment opportunity!  Price reflects the sale of 3 property combo. 904 Harvard St, 809 N Prospect and 811 N Prospect.  See attached GIS map.   1/2 acre prime location on the corner of N Prospect and Harvard St.'"
457000,"1636 Cobblefield Rd #0, Champaign, IL 61822",2.0,3.0,2213.0, Condo for sale,https://www.zillow.com/homedetails/1636-Cobblefield-Rd-0-Champaign-IL-61822/2077121314_zpid/,40.098175048828125,-88.30762481689453,"""This stunning custom Carolina-style 3 bedroom ranch with 4000+ sqft in The Greens community at Lincolnshire Fields is an entertainer's dream! Pristine maple floors flow through most of the main level's open and easy custom floor plan. The formal dining room is bound to impress with its beautiful crown molding and pillars. The modern kitchen with large island, upgraded appliances, and granite counters and backsplash open to the great room with cathedral ceilings, skylights, fireplace, and built-in entertainment center. Extend your living and entertaining in the enclosed sunroom with tons of natural light thanks to floor to ceiling windows. The main level master wing is the ultimate retreat with a large walk-in closet with organized storage and washer and dryer hookups and a master bath with double sinks, jetted tub with granite surround, and a granite walk-in shower with dual shower heads. Transport your guests by entertaining in the finished basement complete with a tiki wet bar, family/theater room with cozy fireplace, game room, bedroom, full bath, and hobby room. You can move the party outdoors with ease thanks to an outdoor grill, astroturf yard, and two different patios! Or entertain on the community's shared putting green, stone patio with built-in firepit, or nearby pond. Need more? The oversized 2-car attached garage includes a bumpout for storage and easy access for a golf cart. This one has it all so check it out and make it yours today!"""
